location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider,hour,day_of_week,month,day_of_month,week_of_year,season,time_period,is_weekend,is_rush_hour,is_night,air_quality_category,severity_level,recommendation,cluster,cluster_label,high_pollution_alert,moderate_pollution_alert,good_air_quality
313953,Kigali,pm25,43.3,µg/m³,2023-01-01 01:00:00+00:00,2023-01-01 03:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,3,Sunday,January,1,52,Winter,Night,True,False,True,Unhealthy for Sensitive Groups,3,Sensitive groups should avoid outdoor activities.,0,High Pollution (Cluster 0),True,False,False
313953,Kigali,pm25,28.5,µg/m³,2023-01-01 02:00:00+00:00,2023-01-01 04:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,4,Sunday,January,1,52,Winter,Night,True,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,32.3,µg/m³,2023-01-01 03:00:00+00:00,2023-01-01 05:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,5,Sunday,January,1,52,Winter,Morning,True,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,29.4,µg/m³,2023-01-01 04:00:00+00:00,2023-01-01 06:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,6,Sunday,January,1,52,Winter,Morning,True,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,29.4,µg/m³,2023-01-01 05:00:00+00:00,2023-01-01 07:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,7,Sunday,January,1,52,Winter,Morning,True,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,30.4,µg/m³,2023-01-01 06:00:00+00:00,2023-01-01 08:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,8,Sunday,January,1,52,Winter,Morning,True,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,31.8,µg/m³,2023-01-01 07:00:00+00:00,2023-01-01 09:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,9,Sunday,January,1,52,Winter,Morning,True,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,31.2,µg/m³,2023-01-01 08:00:00+00:00,2023-01-01 10:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,10,Sunday,January,1,52,Winter,Morning,True,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,21.7,µg/m³,2023-01-01 09:00:00+00:00,2023-01-01 11:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,11,Sunday,January,1,52,Winter,Morning,True,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,19.0,µg/m³,2023-01-01 10:00:00+00:00,2023-01-01 12:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,12,Sunday,January,1,52,Winter,Afternoon,True,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,16.4,µg/m³,2023-01-01 11:00:00+00:00,2023-01-01 13:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,13,Sunday,January,1,52,Winter,Afternoon,True,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,15.5,µg/m³,2023-01-01 12:00:00+00:00,2023-01-01 14:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,14,Sunday,January,1,52,Winter,Afternoon,True,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,15.1,µg/m³,2023-01-01 13:00:00+00:00,2023-01-01 15:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,15,Sunday,January,1,52,Winter,Afternoon,True,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,14.8,µg/m³,2023-01-01 14:00:00+00:00,2023-01-01 16:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,16,Sunday,January,1,52,Winter,Afternoon,True,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,15.8,µg/m³,2023-01-01 15:00:00+00:00,2023-01-01 17:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,17,Sunday,January,1,52,Winter,Evening,True,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,16.4,µg/m³,2023-01-01 16:00:00+00:00,2023-01-01 18:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,18,Sunday,January,1,52,Winter,Evening,True,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,17.8,µg/m³,2023-01-01 17:00:00+00:00,2023-01-01 19:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,19,Sunday,January,1,52,Winter,Evening,True,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,25.4,µg/m³,2023-01-01 18:00:00+00:00,2023-01-01 20:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,20,Sunday,January,1,52,Winter,Evening,True,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,25.2,µg/m³,2023-01-01 19:00:00+00:00,2023-01-01 21:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,21,Sunday,January,1,52,Winter,Night,True,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,31.3,µg/m³,2023-01-01 20:00:00+00:00,2023-01-01 22:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,22,Sunday,January,1,52,Winter,Night,True,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,50.0,µg/m³,2023-01-01 21:00:00+00:00,2023-01-01 23:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,23,Sunday,January,1,52,Winter,Night,True,False,True,Unhealthy for Sensitive Groups,3,Sensitive groups should avoid outdoor activities.,2,High Pollution (Cluster 2),True,False,False
313953,Kigali,pm25,69.3,µg/m³,2023-01-01 22:00:00+00:00,2023-01-02 00:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,0,Monday,January,2,1,Winter,Night,False,False,True,Unhealthy,4,Everyone should avoid outdoor activities.,0,High Pollution (Cluster 0),True,False,False
313953,Kigali,pm25,63.4,µg/m³,2023-01-01 23:00:00+00:00,2023-01-02 01:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,1,Monday,January,2,1,Winter,Night,False,False,True,Unhealthy,4,Everyone should avoid outdoor activities.,0,High Pollution (Cluster 0),True,False,False
313953,Kigali,pm25,47.9,µg/m³,2023-01-02 00:00:00+00:00,2023-01-02 02:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,2,Monday,January,2,1,Winter,Night,False,False,True,Unhealthy for Sensitive Groups,3,Sensitive groups should avoid outdoor activities.,0,High Pollution (Cluster 0),True,False,False
313953,Kigali,pm25,28.7,µg/m³,2023-01-02 01:00:00+00:00,2023-01-02 03:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,3,Monday,January,2,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,19.1,µg/m³,2023-01-02 02:00:00+00:00,2023-01-02 04:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,4,Monday,January,2,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,21.2,µg/m³,2023-01-02 03:00:00+00:00,2023-01-02 05:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,5,Monday,January,2,1,Winter,Morning,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,26.2,µg/m³,2023-01-02 04:00:00+00:00,2023-01-02 06:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,6,Monday,January,2,1,Winter,Morning,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,26.8,µg/m³,2023-01-02 05:00:00+00:00,2023-01-02 07:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,7,Monday,January,2,1,Winter,Morning,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,31.7,µg/m³,2023-01-02 06:00:00+00:00,2023-01-02 08:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,8,Monday,January,2,1,Winter,Morning,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,36.6,µg/m³,2023-01-02 07:00:00+00:00,2023-01-02 09:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,9,Monday,January,2,1,Winter,Morning,False,True,False,Unhealthy for Sensitive Groups,3,Sensitive groups should avoid outdoor activities.,1,Moderate Pollution (Cluster 1),True,False,False
313953,Kigali,pm25,39.3,µg/m³,2023-01-02 08:00:00+00:00,2023-01-02 10:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,10,Monday,January,2,1,Winter,Morning,False,False,False,Unhealthy for Sensitive Groups,3,Sensitive groups should avoid outdoor activities.,1,Moderate Pollution (Cluster 1),True,False,False
313953,Kigali,pm25,34.1,µg/m³,2023-01-02 09:00:00+00:00,2023-01-02 11:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,11,Monday,January,2,1,Winter,Morning,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,23.7,µg/m³,2023-01-02 10:00:00+00:00,2023-01-02 12:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,12,Monday,January,2,1,Winter,Afternoon,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,21.2,µg/m³,2023-01-02 11:00:00+00:00,2023-01-02 13:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,13,Monday,January,2,1,Winter,Afternoon,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,19.3,µg/m³,2023-01-02 12:00:00+00:00,2023-01-02 14:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,14,Monday,January,2,1,Winter,Afternoon,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,14.8,µg/m³,2023-01-02 13:00:00+00:00,2023-01-02 15:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,15,Monday,January,2,1,Winter,Afternoon,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,14.4,µg/m³,2023-01-02 14:00:00+00:00,2023-01-02 16:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,16,Monday,January,2,1,Winter,Afternoon,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,13.0,µg/m³,2023-01-02 15:00:00+00:00,2023-01-02 17:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,17,Monday,January,2,1,Winter,Evening,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,11.7,µg/m³,2023-01-02 16:00:00+00:00,2023-01-02 18:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,18,Monday,January,2,1,Winter,Evening,False,True,False,Good,1,Air quality is good. Outdoor activities are safe.,1,Moderate Pollution (Cluster 1),False,False,True
313953,Kigali,pm25,13.7,µg/m³,2023-01-02 17:00:00+00:00,2023-01-02 19:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,19,Monday,January,2,1,Winter,Evening,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,21.9,µg/m³,2023-01-02 18:00:00+00:00,2023-01-02 20:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,20,Monday,January,2,1,Winter,Evening,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,24.0,µg/m³,2023-01-02 19:00:00+00:00,2023-01-02 21:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,21,Monday,January,2,1,Winter,Night,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,18.8,µg/m³,2023-01-02 20:00:00+00:00,2023-01-02 22:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,22,Monday,January,2,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,24.9,µg/m³,2023-01-02 21:00:00+00:00,2023-01-02 23:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,23,Monday,January,2,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,29.9,µg/m³,2023-01-02 22:00:00+00:00,2023-01-03 00:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,0,Tuesday,January,3,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,40.4,µg/m³,2023-01-02 23:00:00+00:00,2023-01-03 01:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,1,Tuesday,January,3,1,Winter,Night,False,False,True,Unhealthy for Sensitive Groups,3,Sensitive groups should avoid outdoor activities.,0,High Pollution (Cluster 0),True,False,False
313953,Kigali,pm25,37.2,µg/m³,2023-01-03 00:00:00+00:00,2023-01-03 02:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,2,Tuesday,January,3,1,Winter,Night,False,False,True,Unhealthy for Sensitive Groups,3,Sensitive groups should avoid outdoor activities.,1,Moderate Pollution (Cluster 1),True,False,False
313953,Kigali,pm25,25.6,µg/m³,2023-01-03 01:00:00+00:00,2023-01-03 03:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,3,Tuesday,January,3,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,19.2,µg/m³,2023-01-03 02:00:00+00:00,2023-01-03 04:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,4,Tuesday,January,3,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,23.8,µg/m³,2023-01-03 03:00:00+00:00,2023-01-03 05:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,5,Tuesday,January,3,1,Winter,Morning,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,20.4,µg/m³,2023-01-03 04:00:00+00:00,2023-01-03 06:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,6,Tuesday,January,3,1,Winter,Morning,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,23.9,µg/m³,2023-01-03 05:00:00+00:00,2023-01-03 07:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,7,Tuesday,January,3,1,Winter,Morning,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,25.7,µg/m³,2023-01-03 06:00:00+00:00,2023-01-03 08:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,8,Tuesday,January,3,1,Winter,Morning,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,27.2,µg/m³,2023-01-03 07:00:00+00:00,2023-01-03 09:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,9,Tuesday,January,3,1,Winter,Morning,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,17.9,µg/m³,2023-01-03 08:00:00+00:00,2023-01-03 10:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,10,Tuesday,January,3,1,Winter,Morning,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,19.0,µg/m³,2023-01-03 09:00:00+00:00,2023-01-03 11:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,11,Tuesday,January,3,1,Winter,Morning,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,18.0,µg/m³,2023-01-03 10:00:00+00:00,2023-01-03 12:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,12,Tuesday,January,3,1,Winter,Afternoon,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,19.8,µg/m³,2023-01-03 11:00:00+00:00,2023-01-03 13:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,13,Tuesday,January,3,1,Winter,Afternoon,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,15.3,µg/m³,2023-01-03 12:00:00+00:00,2023-01-03 14:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,14,Tuesday,January,3,1,Winter,Afternoon,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,11.9,µg/m³,2023-01-03 13:00:00+00:00,2023-01-03 15:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,15,Tuesday,January,3,1,Winter,Afternoon,False,False,False,Good,1,Air quality is good. Outdoor activities are safe.,1,Moderate Pollution (Cluster 1),False,False,True
313953,Kigali,pm25,9.4,µg/m³,2023-01-03 14:00:00+00:00,2023-01-03 16:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,16,Tuesday,January,3,1,Winter,Afternoon,False,False,False,Good,1,Air quality is good. Outdoor activities are safe.,1,Moderate Pollution (Cluster 1),False,False,True
313953,Kigali,pm25,12.9,µg/m³,2023-01-03 15:00:00+00:00,2023-01-03 17:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,17,Tuesday,January,3,1,Winter,Evening,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,13.4,µg/m³,2023-01-03 16:00:00+00:00,2023-01-03 18:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,18,Tuesday,January,3,1,Winter,Evening,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,14.4,µg/m³,2023-01-03 17:00:00+00:00,2023-01-03 19:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,19,Tuesday,January,3,1,Winter,Evening,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,16.1,µg/m³,2023-01-03 18:00:00+00:00,2023-01-03 20:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,20,Tuesday,January,3,1,Winter,Evening,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,19.3,µg/m³,2023-01-03 19:00:00+00:00,2023-01-03 21:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,21,Tuesday,January,3,1,Winter,Night,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,17.4,µg/m³,2023-01-03 20:00:00+00:00,2023-01-03 22:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,22,Tuesday,January,3,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,15.3,µg/m³,2023-01-03 21:00:00+00:00,2023-01-03 23:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,23,Tuesday,January,3,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,2,High Pollution (Cluster 2),False,True,False
313953,Kigali,pm25,16.4,µg/m³,2023-01-03 22:00:00+00:00,2023-01-04 00:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,0,Wednesday,January,4,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,14.8,µg/m³,2023-01-03 23:00:00+00:00,2023-01-04 01:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,1,Wednesday,January,4,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,27.2,µg/m³,2023-01-04 00:00:00+00:00,2023-01-04 02:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,2,Wednesday,January,4,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,43.5,µg/m³,2023-01-04 01:00:00+00:00,2023-01-04 03:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,3,Wednesday,January,4,1,Winter,Night,False,False,True,Unhealthy for Sensitive Groups,3,Sensitive groups should avoid outdoor activities.,0,High Pollution (Cluster 0),True,False,False
313953,Kigali,pm25,28.0,µg/m³,2023-01-04 02:00:00+00:00,2023-01-04 04:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,4,Wednesday,January,4,1,Winter,Night,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,24.4,µg/m³,2023-01-04 03:00:00+00:00,2023-01-04 05:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,5,Wednesday,January,4,1,Winter,Morning,False,False,True,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,18.3,µg/m³,2023-01-04 04:00:00+00:00,2023-01-04 06:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,6,Wednesday,January,4,1,Winter,Morning,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,18.2,µg/m³,2023-01-04 05:00:00+00:00,2023-01-04 07:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,7,Wednesday,January,4,1,Winter,Morning,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,21.9,µg/m³,2023-01-04 06:00:00+00:00,2023-01-04 08:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,8,Wednesday,January,4,1,Winter,Morning,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,29.2,µg/m³,2023-01-04 07:00:00+00:00,2023-01-04 09:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,9,Wednesday,January,4,1,Winter,Morning,False,True,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
313953,Kigali,pm25,24.2,µg/m³,2023-01-04 08:00:00+00:00,2023-01-04 10:00:00+02:00,Africa/Kigali,-1.936231,30.077952,,,,Unknown Governmental Organization,AirNow,10,Wednesday,January,4,1,Winter,Morning,False,False,False,Moderate,2,Sensitive groups should limit outdoor activities.,1,Moderate Pollution (Cluster 1),False,True,False
